coord_id,lon,lat,date,value
2,110.16165007437614,-7.631639975446285,2018-01-23 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 09:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 10:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-23 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 02:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 02:30,0.0024306094273924828
2,110.16165007437614,-7.631639975446285,2018-01-24 03:00,0.011894511990249157
2,110.16165007437614,-7.631639975446285,2018-01-24 03:30,0.04455067217350006
2,110.16165007437614,-7.631639975446285,2018-01-24 04:00,0.08664724230766296
2,110.16165007437614,-7.631639975446285,2018-01-24 04:30,0.13910770416259766
2,110.16165007437614,-7.631639975446285,2018-01-24 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 06:30,0.33804264664649963
2,110.16165007437614,-7.631639975446285,2018-01-24 07:00,1.8008800745010376
2,110.16165007437614,-7.631639975446285,2018-01-24 07:30,8.422698020935059
2,110.16165007437614,-7.631639975446285,2018-01-24 08:00,0.4917503595352173
2,110.16165007437614,-7.631639975446285,2018-01-24 08:30,0.587134599685669
2,110.16165007437614,-7.631639975446285,2018-01-24 09:00,0.4111127555370331
2,110.16165007437614,-7.631639975446285,2018-01-24 09:30,0.6524770855903625
2,110.16165007437614,-7.631639975446285,2018-01-24 10:00,0.1720472276210785
2,110.16165007437614,-7.631639975446285,2018-01-24 10:30,0.1653900146484375
2,110.16165007437614,-7.631639975446285,2018-01-24 11:00,0.06282654404640198
2,110.16165007437614,-7.631639975446285,2018-01-24 11:30,2.061450719833374
2,110.16165007437614,-7.631639975446285,2018-01-24 12:00,3.9114742279052734
2,110.16165007437614,-7.631639975446285,2018-01-24 12:30,4.220446586608887
2,110.16165007437614,-7.631639975446285,2018-01-24 01:00,2.5876829624176025
2,110.16165007437614,-7.631639975446285,2018-01-24 01:30,29.19133949279785
2,110.16165007437614,-7.631639975446285,2018-01-24 02:00,5.368634223937988
2,110.16165007437614,-7.631639975446285,2018-01-24 02:30,13.082616806030273
2,110.16165007437614,-7.631639975446285,2018-01-24 03:00,2.158339738845825
2,110.16165007437614,-7.631639975446285,2018-01-24 03:30,5.2498650550842285
2,110.16165007437614,-7.631639975446285,2018-01-24 04:00,1.0937695503234863
2,110.16165007437614,-7.631639975446285,2018-01-24 04:30,0.7959063649177551
2,110.16165007437614,-7.631639975446285,2018-01-24 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 06:00,0.0061342460103333
2,110.16165007437614,-7.631639975446285,2018-01-24 06:30,0.4498123526573181
2,110.16165007437614,-7.631639975446285,2018-01-24 07:00,0.4622780382633209
2,110.16165007437614,-7.631639975446285,2018-01-24 07:30,0.06910489499568939
2,110.16165007437614,-7.631639975446285,2018-01-24 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 08:30,0.010676275007426739
2,110.16165007437614,-7.631639975446285,2018-01-24 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 09:30,0.12210510671138763
2,110.16165007437614,-7.631639975446285,2018-01-24 10:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-24 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 02:00,0.058178842067718506
2,110.16165007437614,-7.631639975446285,2018-01-25 02:30,0.1020551472902298
2,110.16165007437614,-7.631639975446285,2018-01-25 03:00,0.14126050472259521
2,110.16165007437614,-7.631639975446285,2018-01-25 03:30,0.5043619871139526
2,110.16165007437614,-7.631639975446285,2018-01-25 04:00,0.6953267455101013
2,110.16165007437614,-7.631639975446285,2018-01-25 04:30,0.04461362212896347
2,110.16165007437614,-7.631639975446285,2018-01-25 05:00,0.08050178736448288
2,110.16165007437614,-7.631639975446285,2018-01-25 05:30,0.08269500732421875
2,110.16165007437614,-7.631639975446285,2018-01-25 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 06:30,3.7235333919525146
2,110.16165007437614,-7.631639975446285,2018-01-25 07:00,5.8656415939331055
2,110.16165007437614,-7.631639975446285,2018-01-25 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 08:00,0.08269500732421875
2,110.16165007437614,-7.631639975446285,2018-01-25 08:30,0.8598644733428955
2,110.16165007437614,-7.631639975446285,2018-01-25 09:00,0.21747781336307526
2,110.16165007437614,-7.631639975446285,2018-01-25 09:30,1.2292464971542358
2,110.16165007437614,-7.631639975446285,2018-01-25 10:00,2.409677028656006
2,110.16165007437614,-7.631639975446285,2018-01-25 10:30,0.7998520135879517
2,110.16165007437614,-7.631639975446285,2018-01-25 11:00,0.02741375006735325
2,110.16165007437614,-7.631639975446285,2018-01-25 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 01:30,0.019515110179781914
2,110.16165007437614,-7.631639975446285,2018-01-25 02:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 02:30,0.28382113575935364
2,110.16165007437614,-7.631639975446285,2018-01-25 03:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 03:30,0.18013827502727509
2,110.16165007437614,-7.631639975446285,2018-01-25 04:00,0.2957442104816437
2,110.16165007437614,-7.631639975446285,2018-01-25 04:30,0.22088417410850525
2,110.16165007437614,-7.631639975446285,2018-01-25 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 06:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 07:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 09:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 10:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-25 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 01:00,0.021863792091608047
2,110.16165007437614,-7.631639975446285,2018-01-26 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 02:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 02:30,0.008039708249270916
2,110.16165007437614,-7.631639975446285,2018-01-26 03:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 03:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 04:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 04:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 06:30,0.03470853343605995
2,110.16165007437614,-7.631639975446285,2018-01-26 07:00,0.48316147923469543
2,110.16165007437614,-7.631639975446285,2018-01-26 07:30,1.3154175281524658
2,110.16165007437614,-7.631639975446285,2018-01-26 08:00,1.6869782209396362
2,110.16165007437614,-7.631639975446285,2018-01-26 08:30,2.7702829837799072
2,110.16165007437614,-7.631639975446285,2018-01-26 09:00,2.270559549331665
2,110.16165007437614,-7.631639975446285,2018-01-26 09:30,0.09813299030065536
2,110.16165007437614,-7.631639975446285,2018-01-26 10:00,0.7340872883796692
2,110.16165007437614,-7.631639975446285,2018-01-26 10:30,0.05090978369116783
2,110.16165007437614,-7.631639975446285,2018-01-26 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 01:30,1.082886815071106
2,110.16165007437614,-7.631639975446285,2018-01-26 02:00,2.034297466278076
2,110.16165007437614,-7.631639975446285,2018-01-26 02:30,3.5822341442108154
2,110.16165007437614,-7.631639975446285,2018-01-26 03:00,4.754963397979736
2,110.16165007437614,-7.631639975446285,2018-01-26 03:30,1.9918380975723267
2,110.16165007437614,-7.631639975446285,2018-01-26 04:00,1.0739805698394775
2,110.16165007437614,-7.631639975446285,2018-01-26 04:30,0.1593567132949829
2,110.16165007437614,-7.631639975446285,2018-01-26 05:00,0.2564922869205475
2,110.16165007437614,-7.631639975446285,2018-01-26 05:30,0.5243251323699951
2,110.16165007437614,-7.631639975446285,2018-01-26 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 06:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 07:00,0.04183544963598251
2,110.16165007437614,-7.631639975446285,2018-01-26 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 09:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 10:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-26 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 02:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 02:30,0.04654752463102341
2,110.16165007437614,-7.631639975446285,2018-01-27 03:00,0.2147732675075531
2,110.16165007437614,-7.631639975446285,2018-01-27 03:30,0.033375997096300125
2,110.16165007437614,-7.631639975446285,2018-01-27 04:00,0.18835791945457458
2,110.16165007437614,-7.631639975446285,2018-01-27 04:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 06:30,0.10011295974254608
2,110.16165007437614,-7.631639975446285,2018-01-27 07:00,0.07047025859355927
2,110.16165007437614,-7.631639975446285,2018-01-27 07:30,0.02472061477601528
2,110.16165007437614,-7.631639975446285,2018-01-27 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 09:30,0.5310983657836914
2,110.16165007437614,-7.631639975446285,2018-01-27 10:00,0.6032510995864868
2,110.16165007437614,-7.631639975446285,2018-01-27 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 02:00,1.9299838542938232
2,110.16165007437614,-7.631639975446285,2018-01-27 02:30,3.5724244117736816
2,110.16165007437614,-7.631639975446285,2018-01-27 03:00,2.1400868892669678
2,110.16165007437614,-7.631639975446285,2018-01-27 03:30,1.70048987865448
2,110.16165007437614,-7.631639975446285,2018-01-27 04:00,1.911054015159607
2,110.16165007437614,-7.631639975446285,2018-01-27 04:30,1.2172954082489014
2,110.16165007437614,-7.631639975446285,2018-01-27 05:00,0.19812142848968506
2,110.16165007437614,-7.631639975446285,2018-01-27 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 06:30,0.4072985053062439
2,110.16165007437614,-7.631639975446285,2018-01-27 07:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 09:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 10:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-27 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 02:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 02:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 03:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 03:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 04:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 04:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 06:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 07:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 09:30,2.1584975183941424E-4
2,110.16165007437614,-7.631639975446285,2018-01-28 10:00,0.18727794289588928
2,110.16165007437614,-7.631639975446285,2018-01-28 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 12:00,0.6574516892433167
2,110.16165007437614,-7.631639975446285,2018-01-28 12:30,5.689416408538818
2,110.16165007437614,-7.631639975446285,2018-01-28 01:00,2.0603787899017334
2,110.16165007437614,-7.631639975446285,2018-01-28 01:30,3.625091314315796
2,110.16165007437614,-7.631639975446285,2018-01-28 02:00,4.283601760864258
2,110.16165007437614,-7.631639975446285,2018-01-28 02:30,0.6900594830513
2,110.16165007437614,-7.631639975446285,2018-01-28 03:00,2.698962926864624
2,110.16165007437614,-7.631639975446285,2018-01-28 03:30,2.080836296081543
2,110.16165007437614,-7.631639975446285,2018-01-28 04:00,1.9378286600112915
2,110.16165007437614,-7.631639975446285,2018-01-28 04:30,1.0487360954284668
2,110.16165007437614,-7.631639975446285,2018-01-28 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 06:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 07:00,7.686488097533584E-4
2,110.16165007437614,-7.631639975446285,2018-01-28 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 09:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 10:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-28 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 02:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 02:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 03:00,0.2418784201145172
2,110.16165007437614,-7.631639975446285,2018-01-29 03:30,0.21119916439056396
2,110.16165007437614,-7.631639975446285,2018-01-29 04:00,0.7017605900764465
2,110.16165007437614,-7.631639975446285,2018-01-29 04:30,0.11813677102327347
2,110.16165007437614,-7.631639975446285,2018-01-29 05:00,0.011601632460951805
2,110.16165007437614,-7.631639975446285,2018-01-29 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 06:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 07:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 08:30,0.18932095170021057
2,110.16165007437614,-7.631639975446285,2018-01-29 09:00,0.2335664927959442
2,110.16165007437614,-7.631639975446285,2018-01-29 09:30,0.7319883704185486
2,110.16165007437614,-7.631639975446285,2018-01-29 10:00,0.3849963843822479
2,110.16165007437614,-7.631639975446285,2018-01-29 10:30,0.388666570186615
2,110.16165007437614,-7.631639975446285,2018-01-29 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 01:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 02:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 02:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 03:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 03:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 04:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 04:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 05:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 05:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 06:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 06:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 07:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 07:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 08:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 08:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 09:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 09:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 10:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 10:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 11:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-29 11:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-30 12:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-30 12:30,0.0
2,110.16165007437614,-7.631639975446285,2018-01-30 01:00,0.0
2,110.16165007437614,-7.631639975446285,2018-01-30 01:30,0.0
